date,direction,ticker,volume,price,market_price
2025-01-01,long,XLB,21.609006633965038,42.07,42.07
2025-01-01,long,XLC,9.390464921918284,96.81,96.81
2025-01-01,long,XLE,21.225564069365145,42.83,42.83
2025-01-01,long,XLF,18.810074675996464,48.33,48.33
2025-01-01,long,XLI,6.89959706353149,131.76,131.76
2025-01-01,long,XLK,7.81946421031231,116.26,116.26
2025-01-01,long,XLP,11.564570780955465,78.61,78.61
2025-01-01,long,XLRE,22.35286228401547,40.67,40.67
2025-01-01,long,XLU,24.021427112984785,37.845,37.845
2025-01-01,long,XLV,6.608206070298097,137.57,137.57
2025-01-01,long,XLY,8.104220271815546,112.175,112.175
2025-01-08,long,XLB,8.33017489974415,42.08,42.08
2025-01-08,long,XLC,10.88155567215972,97.26,97.26
2025-01-08,long,XLE,1.2274348891811693,44.015,44.015
2025-01-08,long,XLF,12.975973169102446,48.49,48.49
2025-01-08,long,XLI,3.878553181170861,132.82,132.82
2025-01-08,long,XLK,12.401234672388547,116.94,116.94
2025-01-08,long,XLP,19.024519962224446,77.38,77.38
2025-01-08,long,XLRE,28.2709444785205,40.15,40.15
2025-01-08,long,XLU,25.57817095692759,38.005,38.005
2025-01-08,long,XLV,0.06391174553985932,140.43,140.43
2025-01-08,long,XLY,21.442771332694846,111.505,111.505
2025-01-15,long,XLB,12.010119226669971,43.52,43.52
2025-01-15,long,XLC,10.157667007904001,97.1,97.1
2025-01-15,long,XLE,0.7589284546742554,46.285,46.285
2025-01-15,long,XLF,8.351169745637844,49.48,49.48
2025-01-15,long,XLI,0.5048719446858415,135.29,135.29
2025-01-15,long,XLK,5.334156446416859,116.145,116.145
2025-01-15,long,XLP,52.46860967752161,76.23,76.23
2025-01-15,long,XLRE,32.47114852634348,40.19,40.19
2025-01-15,long,XLU,50.960097426796274,38.395,38.395
2025-01-15,long,XLV,0.34933098697366266,140.57,140.57
2025-01-15,long,XLY,1.247241868483937,113.64,113.64
2025-01-22,long,XLB,4.175239486059556,44.37,44.37
2025-01-22,long,XLC,2.0119277949900174,99.25,99.25
2025-01-22,long,XLE,0.9422242791941319,45.89,45.89
2025-01-22,long,XLF,32.34779040669193,50.41,50.41
2025-01-22,long,XLI,0.7659095015406996,140.25,140.25
2025-01-22,long,XLK,0.10629559665499559,120.695,120.695
2025-01-22,long,XLP,14.297386997803601,77.22,77.22
2025-01-22,long,XLRE,71.57366238257973,41.1,41.1
2025-01-22,long,XLU,93.13773940436376,39.16,39.16
2025-01-22,long,XLV,0.057248228713854946,142.18,142.18
2025-01-22,long,XLY,3.5313234973071723,115.015,115.015
2025-01-29,long,XLB,0.19901615041204387,44.3,44.3
2025-01-29,long,XLC,0.3005677438671271,101.87,101.87
2025-01-29,long,XLE,0.12103104317133706,44.85,44.85
2025-01-29,long,XLF,1.6724917240173747,51.28,51.28
2025-01-29,long,XLI,25.42885595317507,137.79,137.79
2025-01-29,long,XLK,49.85638160389795,115.87,115.87
2025-01-29,long,XLP,0.1100083107961004,78.95,78.95
2025-01-29,long,XLRE,5.747559246315923,40.97,40.97
2025-01-29,long,XLU,13.590071278756774,38.37,38.37
2025-01-29,long,XLV,7.638992353143537e-05,145.66,145.66
2025-01-29,long,XLY,0.7172036989181011,115.47,115.47
2025-02-05,long,XLB,1.0897619932688205,44.535,44.535
2025-02-05,long,XLC,7.784828791834323,102.52,102.52
2025-02-05,long,XLE,0.6427624449639792,45.115,45.115
2025-02-05,long,XLF,14.399073367156388,51.68,51.68
2025-02-05,long,XLI,22.905527560782573,137.12,137.12
2025-02-05,long,XLK,1.446647981488395,117.095,117.095
2025-02-05,long,XLP,0.6514174653035087,79.11,79.11
2025-02-05,long,XLRE,12.238235353187381,42.0,42.0
2025-02-05,long,XLU,18.150271637314095,39.195,39.195
2025-02-05,long,XLV,3.205640704657667e-05,148.45,148.45
2025-02-05,long,XLY,35.90648101250685,114.585,114.585
2025-02-12,long,XLB,2.1168642066173926,44.31,44.31
2025-02-12,long,XLC,6.532357301211337,103.48,103.48
2025-02-12,long,XLE,1.8224973022395219,44.52,44.52
2025-02-12,long,XLF,43.6973112029758,51.36,51.36
2025-02-12,long,XLI,6.757856696299059,137.75,137.75
2025-02-12,long,XLK,2.681093166936784,117.91,117.91
2025-02-12,long,XLP,0.23393034507221122,80.55,80.55
2025-02-12,long,XLRE,36.265265290716535,41.9,41.9
2025-02-12,long,XLU,20.52586911911442,39.625,39.625
2025-02-12,long,XLV,0.000698743557674155,145.82,145.82
2025-02-12,long,XLY,31.779097049554327,111.87,111.87
2025-02-19,long,XLB,1.5333201182829534,44.96,44.96
2025-02-19,long,XLC,14.509735582463582,104.94,104.94
2025-02-19,long,XLE,0.5595344600657682,46.01,46.01
2025-02-19,long,XLF,23.413615127374324,52.19,52.19
2025-02-19,long,XLI,5.9619089026792,138.77,138.77
2025-02-19,long,XLK,3.638874865921927,121.09,121.09
2025-02-19,long,XLP,0.11967114850169522,81.55,81.55
2025-02-19,long,XLRE,44.41858444215067,42.29,42.29
2025-02-19,long,XLU,32.8215206489514,40.13,40.13
2025-02-19,long,XLV,0.0005486038291303683,146.4,146.4
2025-02-19,long,XLY,27.10611639583753,113.12,113.12
2025-02-26,long,XLB,0.8087902495230319,44.305,44.305
2025-02-26,long,XLC,24.01610278815727,101.51,101.51
2025-02-26,long,XLE,0.6616180012924482,44.565,44.565
2025-02-26,long,XLF,9.583105919650762,50.85,50.85
2025-02-26,long,XLI,3.39942769422683,135.0,135.0
2025-02-26,long,XLK,32.28527812435257,115.5,115.5
2025-02-26,long,XLP,0.020489609467025157,82.0,82.0
2025-02-26,long,XLRE,0.3889206882576851,42.66,42.66
2025-02-26,long,XLU,17.0731242659403,39.9,39.9
2025-02-26,long,XLV,3.5459709605998995e-05,147.82,147.82
2025-02-26,long,XLY,20.77774670449075,107.77,107.77
2025-03-05,long,XLB,0.490039187012597,44.02,44.02
2025-03-05,long,XLC,4.082097584803659,101.47,101.47
2025-03-05,long,XLE,1.7309467505513836,42.85,42.85
2025-03-05,long,XLF,34.818886269873644,50.21,50.21
2025-03-05,long,XLI,21.750883742577773,133.85,133.85
2025-03-05,long,XLK,15.939220538217219,110.785,110.785
2025-03-05,long,XLP,0.005942076678663624,82.44,82.44
2025-03-05,long,XLRE,0.08089963182378779,43.42,43.42
2025-03-05,long,XLU,14.944934953021837,38.745,38.745
2025-03-05,long,XLV,2.4679430601295304e-06,149.68,149.68
2025-03-05,long,XLY,22.437237410548853,105.705,105.705
2025-03-12,long,XLB,0.4915233576388937,42.465,42.465
2025-03-12,long,XLC,16.370444203899368,96.83,96.83
