date,direction,ticker,volume,price,market_price
2025-01-01,long,XLB,21.609006633965038,42.07,42.07
2025-01-01,long,XLC,9.390464921918284,96.81,96.81
2025-01-01,long,XLE,21.225564069365145,42.83,42.83
2025-01-01,long,XLF,18.810074675996464,48.33,48.33
2025-01-01,long,XLI,6.89959706353149,131.76,131.76
2025-01-01,long,XLK,7.81946421031231,116.26,116.26
2025-01-01,long,XLP,11.564570780955465,78.61,78.61
2025-01-01,long,XLRE,22.35286228401547,40.67,40.67
2025-01-01,long,XLU,24.021427112984785,37.845,37.845
2025-01-01,long,XLV,6.608206070298097,137.57,137.57
2025-01-01,long,XLY,8.104220271815546,112.175,112.175
2025-01-08,long,XLB,8.402498990389121,42.08,42.08
2025-01-08,long,XLC,14.20897271137436,97.26,97.26
2025-01-08,long,XLE,19.906996323294685,44.015,44.015
2025-01-08,long,XLF,22.74060802311263,48.49,48.49
2025-01-08,long,XLI,3.8099571036464552,132.82,132.82
2025-01-08,long,XLK,11.095096413289024,116.94,116.94
2025-01-08,long,XLP,12.65287432878644,77.38,77.38
2025-01-08,long,XLRE,17.063684687742597,40.15,40.15
2025-01-08,long,XLU,28.595039638734963,38.005,38.005
2025-01-08,long,XLV,4.009507116626747,140.43,140.43
2025-01-08,long,XLY,10.804576516098466,111.505,111.505
2025-01-15,long,XLB,18.172478938758868,43.52,43.52
2025-01-15,long,XLC,6.265423982400951,97.1,97.1
2025-01-15,long,XLE,7.073438310939651,46.285,46.285
2025-01-15,long,XLF,8.52421006975604,49.48,49.48
2025-01-15,long,XLI,14.642416685563877,135.29,135.29
2025-01-15,long,XLK,3.7154647867145956,116.145,116.145
2025-01-15,long,XLP,15.819477782349525,76.23,76.23
2025-01-15,long,XLRE,64.96160556682649,40.19,40.19
2025-01-15,long,XLU,20.24944705704423,38.395,38.395
2025-01-15,long,XLV,3.5950797616674586,140.57,140.57
2025-01-15,long,XLY,4.182075416663643,113.64,113.64
2025-01-22,long,XLB,43.67512147862095,44.37,44.37
2025-01-22,long,XLC,7.1954600840385154,99.25,99.25
2025-01-22,long,XLE,17.727661644099573,45.89,45.89
2025-01-22,long,XLF,10.672311045966032,50.41,50.41
2025-01-22,long,XLI,5.537486283935868,140.25,140.25
2025-01-22,long,XLK,1.623215135450494,120.695,120.695
2025-01-22,long,XLP,16.727577621107024,77.22,77.22
2025-01-22,long,XLRE,59.81849239684305,41.1,41.1
2025-01-22,long,XLU,21.55265229190694,39.16,39.16
2025-01-22,long,XLV,1.0071778264680362,142.18,142.18
2025-01-22,long,XLY,5.630556143733001,115.015,115.015
2025-01-29,long,XLB,12.536350196974343,44.3,44.3
2025-01-29,long,XLC,5.846946893246295,101.87,101.87
2025-01-29,long,XLE,10.321842474967271,44.85,44.85
2025-01-29,long,XLF,11.584693784400848,51.28,51.28
2025-01-29,long,XLI,8.108284607335325,137.79,137.79
2025-01-29,long,XLK,5.461999386208254,115.87,115.87
2025-01-29,long,XLP,9.047324177371703,78.95,78.95
2025-01-29,long,XLRE,76.9862647028948,40.97,40.97
2025-01-29,long,XLU,16.076220824235392,38.37,38.37
2025-01-29,long,XLV,5.052690762264059,145.66,145.66
2025-01-29,long,XLY,10.19458157462894,115.47,115.47
2025-02-05,long,XLB,6.290729365071103,44.535,44.535
2025-02-05,long,XLC,2.3488105420267744,102.52,102.52
2025-02-05,long,XLE,4.267205060237479,45.115,45.115
2025-02-05,long,XLF,4.990593843214342,51.68,51.68
2025-02-05,long,XLI,2.5107145424232766,137.12,137.12
2025-02-05,long,XLK,0.5438609206365398,117.095,117.095
2025-02-05,long,XLP,2.5344066757832033,79.11,79.11
2025-02-05,long,XLRE,6.685346358838865,42.0,42.0
2025-02-05,long,XLU,8.203964518009105,39.195,39.195
2025-02-05,long,XLV,1.241480916932563,148.45,148.45
2025-02-05,long,XLY,70.72908964105793,114.585,114.585
2025-02-12,long,XLB,1.274825252548274,44.31,44.31
2025-02-12,long,XLC,0.4944254687447823,103.48,103.48
2025-02-12,long,XLE,218.04598288172363,44.52,44.52
2025-02-12,long,XLF,1.6094331889293543,51.36,51.36
2025-02-12,long,XLI,0.20975610262169625,137.75,137.75
2025-02-12,long,XLK,0.1465993205904392,117.91,117.91
2025-02-12,long,XLP,0.869729619575422,80.55,80.55
2025-02-12,long,XLRE,1.868860540979283,41.9,41.9
2025-02-12,long,XLU,0.8454039364077913,39.625,39.625
2025-02-12,long,XLV,0.7074392727097233,145.82,145.82
2025-02-12,long,XLY,0.4647403945852792,111.87,111.87
2025-02-19,long,XLB,30.070209736480894,44.96,44.96
2025-02-19,long,XLC,8.059543516495507,104.94,104.94
2025-02-19,long,XLE,35.322208897085964,46.01,46.01
2025-02-19,long,XLF,23.44460691484943,52.19,52.19
2025-02-19,long,XLI,3.5371476305259013,138.77,138.77
2025-02-19,long,XLK,9.3182098615511,121.09,121.09
2025-02-19,long,XLP,11.711594668944564,81.55,81.55
2025-02-19,long,XLRE,27.35838740162743,42.29,42.29
2025-02-19,long,XLU,28.530258996472202,40.13,40.13
2025-02-19,long,XLV,0.876318411906633,146.4,146.4
2025-02-19,long,XLY,4.963179061177991,113.12,113.12
2025-02-26,long,XLB,8.078393840943686,44.305,44.305
2025-02-26,long,XLC,4.87080047618886,101.51,101.51
2025-02-26,long,XLE,25.49141708559799,44.565,44.565
2025-02-26,long,XLF,6.387046942058573,50.85,50.85
2025-02-26,long,XLI,23.1186772494334,135.0,135.0
2025-02-26,long,XLK,2.3687591013395095,115.5,115.5
2025-02-26,long,XLP,6.396950298566056,82.0,82.0
2025-02-26,long,XLRE,7.212235041660799,42.66,42.66
2025-02-26,long,XLU,6.720511611597114,39.9,39.9
2025-02-26,long,XLV,2.451426967826648,147.82,147.82
2025-02-26,long,XLY,29.9728293088187,107.77,107.77
2025-03-05,long,XLB,19.707662795400637,44.02,44.02
2025-03-05,long,XLC,1.7101589286409205,101.47,101.47
2025-03-05,long,XLE,34.97247593194371,42.85,42.85
2025-03-05,long,XLF,30.236460558915685,50.21,50.21
2025-03-05,long,XLI,0.04761641259527468,133.85,133.85
2025-03-05,long,XLK,3.6334245622404695,110.785,110.785
2025-03-05,long,XLP,19.789286069238557,82.44,82.44
2025-03-05,long,XLRE,31.018777049854293,43.42,43.42
2025-03-05,long,XLU,53.58730296301137,38.745,38.745
2025-03-05,long,XLV,4.617990348421015,149.68,149.68
2025-03-05,long,XLY,0.4104975975765025,105.705,105.705
2025-03-12,long,XLB,9.679123521102143,42.465,42.465
2025-03-12,long,XLC,3.127800719717996,96.83,96.83
2025-03-12,long,XLE,6.383291065731134,43.89,43.89
